,,,,,,a,b
0.568594008,0.085167373,0.08517081,0.559001056,0.085395274,,0.276665704,76
0.568594008,0.085167041,0.08517081,0.559001056,0.085395274,,0.276665638,77
0.568594008,0.085167041,0.085168288,0.559001056,0.085249775,,0.276636034,78
0.568594008,0.085167041,0.085168288,0.559001056,0.085249775,,0.276636034,79
0.568594008,0.085167041,0.085168288,0.559001056,0.085249775,,0.276636034,80
0.568594008,0.270250946,0.085168288,0.559001056,0.085249775,,0.313652815,81
0.568594008,0.270250946,0.270252274,0.559001056,0.270339052,,0.387687467,82
0.568594008,0.270250946,0.270252274,0.559001056,0.270339052,,0.387687467,83
0.568594008,0.425453081,0.270252274,0.559001056,0.270339052,,0.418727894,84
0.568594008,0.425453081,0.270252274,0.559001056,0.425511243,,0.449762333,85
0.568594008,0.425453081,0.425453957,0.559001056,0.425511243,,0.480802669,86
0.568594008,0.512410651,0.425453957,0.559001056,0.425511243,,0.498194183,87
0.568594008,0.512410651,0.425453957,0.559001056,0.512438305,,0.515579596,88
0.568594008,0.512410651,0.425453957,0.568594008,0.512438305,,0.517498186,89
0.568594008,0.512410651,0.512411068,0.568594008,0.512438305,,0.534889608,90
0.568594008,0.550525699,0.512411068,0.568594008,0.550536872,,0.550132331,91
0.568594008,0.550525699,0.512411068,0.568594008,0.550536872,,0.550132331,92
0.568594008,0.550525699,0.550525867,0.568594008,0.550536872,,0.557755291,93
0.568594008,0.565416052,0.550525867,0.568594008,0.565420273,,0.563710042,94
0.568594008,0.565416052,0.550525867,0.568594008,0.565420273,,0.563710042,95
0.568594008,0.565416052,0.550525867,0.568594008,0.565420273,,0.563710042,96
0.568594008,0.565416052,0.565416116,0.568594008,0.565420273,,0.566688092,97
0.568594008,0.565416052,0.565416116,0.568594008,0.565420273,,0.566688092,98
0.568594008,0.565416052,0.565416116,0.568594008,0.565420273,,0.566688092,99
0.568594008,0.565416052,0.565416116,0.568594008,0.565420273,,0.566688092,100
