,,,,,,a,b
0.085167381,0.085167379,0.08516831,0.085167381,0.085177934,,0.085169677,76
0.085167044,0.085167379,0.085167381,0.085167381,0.085170872,,0.085168011,77
0.085167044,0.085167379,0.085167381,0.085167381,0.085170872,,0.085168011,78
0.085167044,0.085167379,0.085167381,0.085167044,0.085170872,,0.085167944,79
0.085167044,0.085167379,0.085167381,0.085167044,0.085170872,,0.085167944,80
0.085167044,0.270251306,0.270251308,0.085167044,0.270255026,,0.196218345,81
0.270250949,0.270251306,0.270251308,0.085167044,0.270255026,,0.233235127,82
0.270250949,0.270251306,0.270251308,0.270250949,0.270255026,,0.270251908,83
0.270250949,0.425453318,0.42545332,0.270250949,0.425455774,,0.363372862,84
0.425453083,0.425453318,0.42545332,0.270250949,0.425455774,,0.394413289,85
0.425453083,0.425453318,0.42545332,0.270250949,0.425455774,,0.394413289,86
0.425453083,0.512410764,0.512410765,0.270250949,0.425455774,,0.429196267,87
0.512410652,0.512410764,0.512410765,0.425453083,0.512411932,,0.495019439,88
0.512410652,0.512410764,0.512410765,0.425453083,0.512411932,,0.495019439,89
0.512410652,0.512410764,0.512410765,0.425453083,0.512411932,,0.495019439,90
0.550525699,0.550525744,0.512410765,0.425453083,0.550526216,,0.517888302,91
0.550525699,0.550525744,0.512410765,0.425453083,0.550526216,,0.517888302,92
0.550525699,0.550525744,0.550525745,0.512410652,0.550526216,,0.542902811,93
0.550525699,0.56541607,0.550525745,0.512410652,0.565416248,,0.548858883,94
0.565416053,0.56541607,0.550525745,0.512410652,0.565416248,,0.551836953,95
0.565416053,0.56541607,0.550525745,0.550525699,0.565416248,,0.559459963,96
0.565416053,0.570968675,0.550525745,0.550525699,0.565416248,,0.560570484,97
0.570968669,0.570968675,0.56541607,0.550525699,0.570968741,,0.565769571,98
0.570968669,0.570968675,0.56541607,0.565416053,0.570968741,,0.568747642,99
0.570968669,0.570968675,0.56541607,0.565416053,0.570968741,,0.568747642,100
