,,,,,,a,b
0.086281198,0.574163136,0.574145951,0.088199789,0.573023628,,0.37916274,76
0.086281198,0.574164795,0.574145951,0.088199789,0.573023628,,0.379163072,77
0.086281198,0.574164795,0.574158562,0.088199789,0.573751127,,0.379311094,78
0.086281198,0.574164795,0.574158562,0.088199789,0.573751127,,0.379311094,79
0.086281198,0.574164795,0.574158562,0.088199789,0.573751127,,0.379311094,80
0.086281198,0.145949811,0.574158562,0.088199789,0.573751127,,0.293668097,81
0.086281198,0.145949811,0.145949545,0.088199789,0.14593219,,0.122462507,82
0.086281198,0.145949811,0.145949545,0.088199789,0.14593219,,0.122462507,83
0.086281198,0.114909384,0.145949545,0.088199789,0.14593219,,0.116254421,84
0.086281198,0.114909384,0.145949545,0.088199789,0.114897751,,0.110047533,85
0.086281198,0.114909384,0.114909209,0.088199789,0.114897751,,0.103839466,86
0.086281198,0.09751787,0.114909209,0.088199789,0.114897751,,0.100361163,87
0.086281198,0.09751787,0.114909209,0.088199789,0.097512339,,0.096884081,88
0.086281198,0.09751787,0.114909209,0.086281198,0.097512339,,0.096500363,89
0.086281198,0.09751787,0.097517786,0.086281198,0.097512339,,0.093022078,90
0.086281198,0.08989486,0.097517786,0.086281198,0.089892626,,0.089973534,91
0.086281198,0.08989486,0.097517786,0.086281198,0.089892626,,0.089973534,92
0.086281198,0.08989486,0.089894827,0.086281198,0.089892626,,0.088448942,93
0.086281198,0.08691679,0.089894827,0.086281198,0.086915945,,0.087257992,94
0.086281198,0.08691679,0.089894827,0.086281198,0.086915945,,0.087257992,95
0.086281198,0.08691679,0.089894827,0.086281198,0.086915945,,0.087257992,96
0.086281198,0.08691679,0.086916777,0.086281198,0.086915945,,0.086662382,97
0.086281198,0.08691679,0.086916777,0.086281198,0.086915945,,0.086662382,98
0.086281198,0.08691679,0.086916777,0.086281198,0.086915945,,0.086662382,99
0.086281198,0.08691679,0.086916777,0.086281198,0.086915945,,0.086662382,100
