,,,,,,a,b
0.086724073,0.086724073,0.09624512,0.085388652,0.533789564,,0.177774296,76
0.086724073,0.086724073,0.09624512,0.085388652,0.533789564,,0.177774296,77
0.086724073,0.085735379,0.09624512,0.085247368,0.533789564,,0.177548301,78
0.085735379,0.085735379,0.09624512,0.085247368,0.533789564,,0.177350562,79
0.085735379,0.085735379,0.09624512,0.085247368,0.533789564,,0.177350562,80
0.085735379,0.085735379,0.281862112,0.085247368,0.559001056,,0.219516259,81
0.085735379,0.270855763,0.281862112,0.27033649,0.559001056,,0.29355816,82
0.270855763,0.270855763,0.281862112,0.27033649,0.559001056,,0.330582237,83
0.270855763,0.270855763,0.281862112,0.27033649,0.559001056,,0.330582237,84
0.270855763,0.425852108,0.281862112,0.425509552,0.559001056,,0.392616118,85
0.270855763,0.425852108,0.433017937,0.425509552,0.559001056,,0.422847283,86
0.425852108,0.425852108,0.433017937,0.425509552,0.559001056,,0.453846552,87
0.425852108,0.51260031,0.433017937,0.512437501,0.559001056,,0.488581782,88
0.425852108,0.51260031,0.433017937,0.512437501,0.559001056,,0.488581782,89
0.425852108,0.51260031,0.433017937,0.512437501,0.559001056,,0.488581782,90
0.51260031,0.51260031,0.515981299,0.512437501,0.559001056,,0.522524095,91
0.51260031,0.550602318,0.515981299,0.512437501,0.559001056,,0.530124497,92
0.51260031,0.550602318,0.515981299,0.512437501,0.559001056,,0.530124497,93
0.51260031,0.550602318,0.515981299,0.512437501,0.559001056,,0.530124497,94
0.51260031,0.550602318,0.551963818,0.512437501,0.559001056,,0.537321001,95
0.51260031,0.565444992,0.551963818,0.512437501,0.559001056,,0.540289535,96
0.51260031,0.565444992,0.551963818,0.512437501,0.559001056,,0.540289535,97
0.51260031,0.565444992,0.551963818,0.512437501,0.559001056,,0.540289535,98
0.51260031,0.565444992,0.551963818,0.512437501,0.559001056,,0.540289535,99
0.51260031,0.565444992,0.551963818,0.512437501,0.559001056,,0.540289535,100
